WellName,FlowDate,FlowRateAcFtPM,FlowRateCFS,FlowRateGPM
SW0020,2023-08-01,255.93,,
SW0020,2023-09-01,81.45,,
SW0021,2022-10-01,46.14,,
SW0021,2022-11-01,51.61,,
SW0021,2022-12-01,61.13,,
SW0021,2023-01-01,86.16,,
SW0021,2023-02-01,55.55,,
SW0021,2023-03-01,101.26,,
SW0021,2023-04-01,190.72,,
SW0021,2023-05-01,215.92,,
SW0021,2023-06-01,220.38,,
SW0021,2023-07-01,248.31,,
SW0021,2023-08-01,218.65,,
SW0021,2023-09-01,174.57,,
SW0023,2022-10-01,45.91,,
SW0023,2022-11-01,51.18,,
SW0023,2022-12-01,28.72,,
SW0023,2023-01-01,1.92,,
SW0023,2023-02-01,1.09,,
SW0023,2023-03-01,12.34,,
SW0023,2023-04-01,39.97,,
SW0023,2023-05-01,13.1,,
SW0023,2023-06-01,52.96,,
SW0023,2023-07-01,159.5,,
SW0023,2023-08-01,107.25,,
SW0023,2023-09-01,63.39,,
SW0094,2022-10-01,176.32,,
SW0094,2022-11-01,37.16,,
SW0094,2022-12-01,30.74,,
SW0094,2023-01-01,111.96,,
SW0094,2023-02-01,28,,
SW0094,2023-03-01,130.6,,
SW0094,2023-04-01,316.3,,
SW0094,2023-05-01,508.6,,
SW0094,2023-06-01,393.22,,
SW0094,2023-07-01,546.48,,
SW0094,2023-08-01,352.91,,
SW0094,2023-09-01,284.05,,
SW0096,2022-10-01,0,,
SW0096,2022-11-01,0,,
SW0096,2022-12-01,0,,
SW0096,2023-01-01,0,,
SW0096,2023-02-01,0,,
SW0096,2023-03-01,7.2,,
SW0096,2023-04-01,2.76,,
SW0096,2023-05-01,124.22,,
SW0096,2023-06-01,290.25,,
SW0096,2023-07-01,568.26,,
SW0096,2023-08-01,343.47,,
SW0096,2023-09-01,308.57,,
SW0158,2022-10-01,0,,
SW0158,2022-11-01,0,,
SW0158,2022-12-01,0,,
SW0158,2023-01-01,0,,
SW0158,2023-02-01,0,,
SW0158,2023-03-01,20.63,,
SW0158,2023-04-01,0,,
SW0158,2023-05-01,0,,
SW0158,2023-06-01,0,,
SW0158,2023-07-01,0,,
SW0158,2023-08-01,0,,
SW0158,2023-09-01,0,,
SW0063,2022-10-01,40.6,,
SW0063,2022-11-01,15.57,,
SW0063,2022-12-01,12.68,,
SW0063,2023-01-01,9.92,,
SW0063,2023-02-01,9.35,,
SW0063,2023-03-01,11.65,,
SW0063,2023-04-01,34.43,,
SW0063,2023-05-01,52.2,,
SW0063,2023-06-01,56.55,,
SW0063,2023-07-01,69.83,,
SW0063,2023-08-01,57.39,,
SW0063,2023-09-01,48.97,,
SW0164,2022-10-01,0.48,,
SW0164,2022-11-01,0,,
SW0164,2022-12-01,0,,
SW0164,2023-01-01,0,,
SW0164,2023-02-01,0,,
SW0164,2023-03-01,1.65,,
SW0164,2023-04-01,11.96,,
SW0164,2023-05-01,4.92,,
SW0164,2023-06-01,1.81,,
SW0164,2023-07-01,0,,
SW0164,2023-08-01,0,,
SW0164,2023-09-01,0,,
SW0024,2022-10-01,0,,
SW0024,2022-11-01,0,,
SW0024,2022-12-01,0,,
SW0024,2023-01-01,0,,
SW0024,2023-02-01,0,,
SW0024,2023-03-01,6.52,,
SW0024,2023-04-01,72.6,,
SW0024,2023-05-01,54.37,,
SW0024,2023-06-01,69.98,,
SW0024,2023-07-01,69.49,,
SW0024,2023-08-01,46.7,,
SW0024,2023-09-01,45.51,,
SW0026,2022-10-01,143.96,,
SW0026,2022-11-01,27.45,,
SW0026,2022-12-01,3.18,,
SW0026,2023-01-01,0,,
SW0026,2023-02-01,0,,
SW0026,2023-03-01,0,,
SW0026,2023-04-01,111.72,,
SW0026,2023-05-01,134.41,,
SW0026,2023-06-01,130.02,,
SW0026,2023-07-01,156.53,,
SW0026,2023-08-01,137.67,,
SW0026,2023-09-01,119.84,,
SW0029,2022-10-01,39.84,,
SW0029,2022-11-01,50.73,,
SW0029,2022-12-01,42.63,,
SW0029,2023-01-01,55.82,,
SW0029,2023-02-01,38.75,,
SW0029,2023-03-01,66.6,,
SW0029,2023-04-01,88.11,,
SW0029,2023-05-01,269.74,,
SW0029,2023-06-01,277.78,,
SW0029,2023-07-01,146.38,,
SW0029,2023-08-01,81.12,,
SW0029,2023-09-01,66.13,,
SW0050,2022-10-01,6708.52,,
SW0050,2022-11-01,8551.82,,
SW0050,2022-12-01,10456.19,,
SW0050,2023-01-01,18937.89,,
SW0050,2023-02-01,15607.11,,
SW0050,2023-03-01,20497.63,,
SW0050,2023-04-01,34406.79,,
SW0050,2023-05-01,52144.32,,
SW0050,2023-06-01,60495.84,,
SW0050,2023-07-01,61118.54,,
SW0050,2023-08-01,41770.9,,
SW0050,2023-09-01,29156.01,,
SW0073,2022-10-01,178.1,,
SW0073,2022-11-01,154.02,,
SW0073,2022-12-01,145.68,,
SW0073,2023-01-01,277.65,,
SW0073,2023-02-01,143.42,,
SW0073,2023-03-01,324.01,,
SW0073,2023-04-01,646.89,,
SW0073,2023-05-01,2538.89,,
SW0073,2023-06-01,3642.6,,
SW0073,2023-07-01,5451.98,,
SW0073,2023-08-01,4922.75,,
SW0073,2023-09-01,2297.44,,
SW0363,2022-10-01,0,,
SW0363,2022-11-01,3.97,,
SW0363,2022-12-01,5.95,,
SW0363,2023-01-01,989.75,,
SW0363,2023-02-01,309.42,,
SW0363,2023-03-01,13031.4,,
SW0363,2023-04-01,10097.85,,
SW0363,2023-05-01,8193.72,,
SW0363,2023-06-01,25477.68,,
SW0363,2023-07-01,14507.11,,
SW0363,2023-08-01,17393.06,,
SW0363,2023-09-01,7088.92,,
SW0032,2022-10-01,102.71,,
SW0032,2022-11-01,97.01,,
SW0032,2022-12-01,86.15,,
SW0032,2023-01-01,120.39,,
SW0032,2023-02-01,70.77,,
SW0032,2023-03-01,233.03,,
SW0032,2023-04-01,245.78,,
SW0032,2023-05-01,481.84,,
SW0032,2023-06-01,394.2,,
SW0032,2023-07-01,624.25,,
SW0032,2023-08-01,364.88,,
SW0032,2023-09-01,304.25,,
SW0097,2022-10-01,0,,
SW0097,2022-11-01,0,,
SW0097,2022-12-01,0,,
SW0097,2023-01-01,0,,
SW0097,2023-02-01,0,,
SW0097,2023-03-01,0,,
SW0097,2023-04-01,0,,
SW0097,2023-05-01,0,,
SW0097,2023-06-01,0,,
SW0097,2023-07-01,0,,
SW0097,2023-08-01,0,,
SW0097,2023-09-01,0,,
SW0231,2022-10-01,0,,
SW0231,2022-11-01,0,,
SW0231,2022-12-01,0,,
SW0231,2023-01-01,0,,
SW0231,2023-02-01,0,,
SW0231,2023-03-01,1.37,,
SW0231,2023-04-01,58.05,,
SW0231,2023-05-01,76.51,,
SW0231,2023-06-01,81.52,,
SW0231,2023-07-01,112.16,,
SW0231,2023-08-01,71.28,,
SW0231,2023-09-01,70.73,,
SW0313,2022-10-01,54.89,,
SW0313,2022-11-01,59.07,,
SW0313,2022-12-01,71.07,,
SW0313,2023-01-01,127.74,,
SW0313,2023-02-01,56.73,,
SW0313,2023-03-01,155.4,,
SW0313,2023-04-01,329.74,,
SW0313,2023-05-01,399.31,,
SW0313,2023-06-01,394.63,,
SW0313,2023-07-01,445.51,,
SW0313,2023-08-01,331.72,,
SW0313,2023-09-01,318.58,,
SW0027,2022-10-01,34.78,,
SW0027,2022-11-01,29.38,,
SW0027,2022-12-01,30.77,,
SW0027,2023-01-01,31.22,,
SW0027,2023-02-01,27.93,,
SW0027,2023-03-01,65.97,,
SW0027,2023-04-01,124.14,,
SW0027,2023-05-01,209.95,,
SW0027,2023-06-01,206.54,,
SW0027,2023-07-01,308.73,,
SW0027,2023-08-01,232.77,,
SW0027,2023-09-01,209.02,,
SW0084,2022-10-01,0,,
SW0084,2022-11-01,0,,
SW0084,2022-12-01,0,,
SW0084,2023-01-01,919.62,,
SW0084,2023-02-01,0,,
SW0084,2023-03-01,1512.1,,
SW0084,2023-04-01,0,,
SW0084,2023-05-01,0,,
SW0084,2023-06-01,0,,
SW0084,2023-07-01,0,,
SW0084,2023-08-01,7689.92,,
SW0084,2023-09-01,1777.19,,
SW0153,2022-10-01,0,,
SW0153,2022-11-01,0,,
SW0153,2022-12-01,0,,
SW0153,2023-01-01,0,,
SW0153,2023-02-01,0,,
SW0153,2023-03-01,0,,
SW0153,2023-04-01,7.15,,
SW0153,2023-05-01,883.19,,
SW0153,2023-06-01,950.08,,
SW0153,2023-07-01,129.92,,
SW0153,2023-08-01,41.65,,
SW0153,2023-09-01,0,,
SW0332,2022-10-01,1.19,,
SW0332,2022-11-01,0.98,,
SW0332,2022-12-01,1.2,,
SW0332,2023-01-01,1.26,,
SW0332,2023-02-01,1.05,,
SW0332,2023-03-01,1.26,,
SW0332,2023-04-01,1.29,,
SW0332,2023-05-01,1.18,,
SW0332,2023-06-01,0.91,,
SW0332,2023-07-01,0.98,,
SW0332,2023-08-01,1.11,,
SW0332,2023-09-01,1.21,,
SW0333,2022-10-01,0.05,,
SW0333,2022-11-01,0.06,,
SW0333,2022-12-01,0.08,,
SW0333,2023-01-01,0.1,,
SW0333,2023-02-01,0.11,,
SW0333,2023-03-01,0.08,,
SW0333,2023-04-01,0.05,,
SW0333,2023-05-01,0.04,,
SW0333,2023-06-01,0.02,,
SW0333,2023-07-01,0.04,,
SW0333,2023-08-01,0.07,,
SW0333,2023-09-01,0.11,,
SW0364,2022-10-01,2118.35,,
SW0364,2022-11-01,2181.82,,
SW0364,2022-12-01,2471.4,,
SW0364,2023-01-01,2860.16,,
SW0364,2023-02-01,2576.53,,
SW0364,2023-03-01,1007.6,,
SW0364,2023-04-01,69.42,,
SW0364,2023-05-01,2324.63,,
SW0364,2023-06-01,2834.38,,
SW0364,2023-07-01,2392.07,,
SW0364,2023-08-01,1963.64,,
SW0364,2023-09-01,2401.98,,
SW0114,2022-10-01,0,,
SW0114,2022-11-01,0,,
SW0114,2022-12-01,0,,
SW0114,2023-01-01,0,,
SW0114,2023-02-01,0,,
SW0114,2023-03-01,0,,
SW0114,2023-04-01,10.44,,
SW0114,2023-05-01,23.63,,
SW0114,2023-06-01,25.13,,
SW0114,2023-07-01,19.46,,
SW0114,2023-08-01,14.34,,
SW0114,2023-09-01,12.72,,
SW0047,2022-10-01,48.89,,
SW0047,2022-11-01,54.93,,
SW0047,2022-12-01,61.53,,
SW0047,2023-01-01,115.87,,
SW0047,2023-02-01,66.45,,
SW0047,2023-03-01,396.12,,
SW0047,2023-04-01,306.24,,
SW0047,2023-05-01,368.51,,
SW0047,2023-06-01,253.56,,
SW0047,2023-07-01,177.19,,
SW0047,2023-08-01,189.66,,
SW0047,2023-09-01,150.57,,
SW0410,2022-10-01,0,,
SW0410,2022-11-01,0,,
SW0410,2022-12-01,0,,
SW0410,2023-01-01,0,,
SW0410,2023-02-01,0,,
SW0410,2023-03-01,0,,
SW0410,2023-04-01,0,,
SW0410,2023-05-01,0,,
SW0410,2023-06-01,0,,
SW0410,2023-07-01,0,,
SW0410,2023-08-01,0,,
SW0410,2023-09-01,0,,
SW0358,2022-10-01,0,,
SW0358,2022-11-01,15,,
SW0358,2022-12-01,59,,
SW0358,2023-01-01,282,,
SW0358,2023-02-01,162,,
SW0358,2023-03-01,244,,
SW0358,2023-04-01,0,,
SW0358,2023-05-01,0,,
SW0358,2023-06-01,0,,
SW0358,2023-07-01,0,,
SW0358,2023-08-01,1,,
SW0358,2023-09-01,192,,
SW0083,2022-10-01,0,,
SW0083,2022-11-01,0,,
SW0083,2022-12-01,0,,
SW0083,2023-01-01,0,,
SW0083,2023-02-01,0,,
SW0083,2023-03-01,203.94,,
SW0083,2023-04-01,5.95,,
SW0083,2023-05-01,152.48,,
SW0083,2023-06-01,450.25,,
SW0083,2023-07-01,897.52,,
SW0083,2023-08-01,558.35,,
SW0083,2023-09-01,268.26,,
SW0329,2022-10-01,0,,
SW0329,2022-11-01,0,,
SW0329,2022-12-01,0,,
SW0329,2023-01-01,0,,
SW0329,2023-02-01,0,,
SW0329,2023-03-01,0,,
SW0329,2023-04-01,0,,
SW0329,2023-05-01,0,,
SW0329,2023-06-01,0,,
SW0329,2023-07-01,0.58,,
SW0329,2023-08-01,5.64,,
SW0329,2023-09-01,5.95,,
SW0118,2022-10-01,1254,,
SW0118,2022-11-01,900,,
SW0118,2022-12-01,2270,,
SW0118,2023-01-01,6003,,
SW0118,2023-02-01,6144,,
SW0118,2023-03-01,2374,,
SW0118,2023-04-01,11798,,
SW0118,2023-05-01,17205,,
SW0118,2023-06-01,16650,,
SW0118,2023-07-01,16222,,
SW0118,2023-08-01,8355,,
SW0118,2023-09-01,7105,,
NA,2022-10-01,3360.3,,
NA,2022-11-01,6941.33,,
NA,2022-12-01,9962.15,,
NA,2023-01-01,18982.37,,
NA,2023-02-01,14793.48,,
NA,2023-03-01,21840.54,,
NA,2023-04-01,28960.8,,
NA,2023-05-01,44009.01,,
NA,2023-06-01,50288.4,,
NA,2023-07-01,48994.4,,
NA,2023-08-01,35774.45,,
NA,2023-09-01,27592.02,,
SW0156,2022-10-01,0,,
SW0156,2022-11-01,0,,
SW0156,2022-12-01,0,,
SW0156,2023-01-01,0,,
SW0156,2023-02-01,0,,
SW0156,2023-03-01,158.64,,
SW0156,2023-04-01,0,,
SW0156,2023-05-01,488.77,,
SW0156,2023-06-01,862.81,,
SW0156,2023-07-01,0,,
SW0156,2023-08-01,0,,
SW0156,2023-09-01,0,,
SW0157,2022-10-01,0,,
SW0157,2022-11-01,0,,
SW0157,2022-12-01,0,,
SW0157,2023-01-01,0,,
SW0157,2023-02-01,0,,
SW0157,2023-03-01,138.25,,
SW0157,2023-04-01,0,,
SW0157,2023-05-01,0,,
SW0157,2023-06-01,0,,
SW0157,2023-07-01,0,,
SW0157,2023-08-01,0,,
SW0157,2023-09-01,32.73,,
SW0046,2022-10-01,0,,
SW0046,2022-11-01,14.87,,
SW0046,2022-12-01,13.54,,
SW0046,2023-01-01,134.99,,
SW0046,2023-02-01,60.57,,
SW0046,2023-03-01,607.68,,
SW0046,2023-04-01,749.52,,
SW0046,2023-05-01,2740.7,,
SW0046,2023-06-01,3072.41,,
SW0046,2023-07-01,816.4,,
SW0046,2023-08-01,531,,
SW0046,2023-09-01,326.12,,
SW0045,2022-10-01,64.16,,
SW0045,2022-11-01,173.98,,
SW0045,2022-12-01,200.26,,
SW0045,2023-01-01,416.93,,
SW0045,2023-02-01,63.07,,
SW0045,2023-03-01,522.3,,
SW0045,2023-04-01,2089.79,,
SW0045,2023-05-01,12301.68,,
SW0045,2023-06-01,16118.81,,
SW0045,2023-07-01,9142.45,,
SW0045,2023-08-01,4111.94,,
SW0045,2023-09-01,1916.18,,
SW0048,2022-10-01,0,,
SW0048,2022-11-01,0,,
SW0048,2022-12-01,0,,
SW0048,2023-01-01,2.99,,
SW0048,2023-02-01,21.52,,
SW0048,2023-03-01,198.55,,
SW0048,2023-04-01,80.97,,
SW0048,2023-05-01,366.4,,
SW0048,2023-06-01,170.05,,
SW0048,2023-07-01,0,,
SW0048,2023-08-01,9.82,,
SW0048,2023-09-01,0,,
SW0318,2022-10-01,0,,
SW0318,2022-11-01,0,,
SW0318,2022-12-01,0,,
SW0318,2023-01-01,0.68,,
SW0318,2023-02-01,0,,
SW0318,2023-03-01,4.74,,
SW0318,2023-04-01,0,,
SW0318,2023-05-01,0,,
SW0318,2023-06-01,0,,
SW0318,2023-07-01,0,,
SW0318,2023-08-01,68.28,,
SW0318,2023-09-01,0,,
SW0328,2022-10-01,4036,,
SW0328,2022-11-01,1462,,
SW0328,2022-12-01,569,,
SW0328,2023-01-01,396,,
SW0328,2023-02-01,435,,
SW0328,2023-03-01,181,,
SW0328,2023-04-01,3966,,
SW0328,2023-05-01,4714,,
SW0328,2023-06-01,3794,,
SW0328,2023-07-01,3340,,
SW0328,2023-08-01,1173,,
SW0328,2023-09-01,161,,
SW0116,2022-10-01,3185,,
SW0116,2022-11-01,699,,
SW0116,2022-12-01,0,,
SW0116,2023-01-01,11915,,
SW0116,2023-02-01,19813,,
SW0116,2023-03-01,14665,,
SW0116,2023-04-01,24681,,
SW0116,2023-05-01,29512,,
SW0116,2023-06-01,28560,,
SW0116,2023-07-01,26777,,
SW0116,2023-08-01,24425,,
SW0116,2023-09-01,23869,,
SW3089,2022-10-01,45.14,,
SW3089,2022-11-01,43.05,,
SW3089,2022-12-01,44.58,,
SW3089,2023-01-01,48.46,,
SW3089,2023-02-01,36.81,,
SW3089,2023-03-01,64.12,,
SW3089,2023-04-01,203.1,,
SW3089,2023-05-01,289.22,,
SW3089,2023-06-01,352.45,,
SW3089,2023-07-01,354.1,,
SW3089,2023-08-01,322.5,,
SW3089,2023-09-01,212.13,,
SW3233,2022-10-01,0,,
SW3233,2022-11-01,0,,
SW3233,2022-12-01,2.23,,
SW3233,2023-01-01,9.1,,
SW3233,2023-02-01,31.12,,
SW3233,2023-03-01,122.95,,
SW3233,2023-04-01,134.11,,
SW3233,2023-05-01,160.42,,
SW3233,2023-06-01,123.22,,
SW3233,2023-07-01,247.43,,
SW3233,2023-08-01,296.35,,
SW3233,2023-09-01,95.96,,
SW3322,2022-10-01,12.16,,
SW3322,2022-11-01,15.13,,
SW3322,2022-12-01,21.06,,
SW3322,2023-01-01,26.59,,
SW3322,2023-02-01,28.76,,
SW3322,2023-03-01,37.1,,
SW3322,2023-04-01,41.16,,
SW3322,2023-05-01,47.96,,
SW3322,2023-06-01,51.67,,
SW3322,2023-07-01,58.82,,
SW3322,2023-08-01,52.88,,
SW3322,2023-09-01,35.36,,
SW3074,2022-10-01,0,,
SW3074,2022-11-01,0,,
SW3074,2022-12-01,0,,
SW3074,2023-01-01,0,,
SW3074,2023-02-01,0,,
SW3074,2023-03-01,25.2,,
SW3074,2023-04-01,123.62,,
SW3074,2023-05-01,302.93,,
SW3074,2023-06-01,517.1,,
SW3074,2023-07-01,483.27,,
SW3074,2023-08-01,245.67,,
SW3074,2023-09-01,39.16,,
SW3084,2022-10-01,0,,
SW3084,2022-11-01,0,,
SW3084,2022-12-01,0,,
SW3084,2023-01-01,0,,
SW3084,2023-02-01,0,,
SW3084,2023-03-01,0,,
SW3084,2023-04-01,0,,
SW3084,2023-05-01,5.72,,
SW3084,2023-06-01,11.87,,
SW3084,2023-07-01,6.64,,
SW3084,2023-08-01,0,,
SW3084,2023-09-01,0,,
SW3087,2022-10-01,0,,
SW3087,2022-11-01,14.25,,
SW3087,2022-12-01,19.09,,
SW3087,2023-01-01,25.78,,
SW3087,2023-02-01,19.12,,
SW3087,2023-03-01,28.02,,
SW3087,2023-04-01,7.29,,
SW3087,2023-05-01,0,,
SW3087,2023-06-01,0,,
SW3087,2023-07-01,0,,
SW3087,2023-08-01,0,,
SW3087,2023-09-01,0,,
SW3092,2022-10-01,0.34,,
SW3092,2022-11-01,38.33,,
SW3092,2022-12-01,0,,
SW3092,2023-01-01,0.74,,
SW3092,2023-02-01,0,,
SW3092,2023-03-01,34.27,,
SW3092,2023-04-01,64.44,,
SW3092,2023-05-01,190.94,,
SW3092,2023-06-01,125.32,,
SW3092,2023-07-01,211.43,,
SW3092,2023-08-01,246.89,,
SW3092,2023-09-01,124.38,,
SW3098,2022-10-01,0,,
SW3098,2022-11-01,0,,
SW3098,2022-12-01,0.7,,
SW3098,2023-01-01,19.01,,
SW3098,2023-02-01,7.9,,
SW3098,2023-03-01,58.86,,
SW3098,2023-04-01,36.32,,
SW3098,2023-05-01,38.82,,
SW3098,2023-06-01,22.94,,
SW3098,2023-07-01,48.69,,
SW3098,2023-08-01,37.79,,
SW3098,2023-09-01,14.25,,
SW3101,2022-10-01,198.95,,
SW3101,2022-11-01,202.1,,
SW3101,2022-12-01,190.42,,
SW3101,2023-01-01,241.55,,
SW3101,2023-02-01,206.69,,
SW3101,2023-03-01,191.58,,
SW3101,2023-04-01,58.61,,
SW3101,2023-05-01,110.39,,
SW3101,2023-06-01,103.47,,
SW3101,2023-07-01,168.15,,
SW3101,2023-08-01,115.78,,
SW3101,2023-09-01,80.31,,
SW3227,2022-10-01,2275.22,,
SW3227,2022-11-01,2481.59,,
SW3227,2022-12-01,2807.35,,
SW3227,2023-01-01,3632.09,,
SW3227,2023-02-01,2438.69,,
SW3227,2023-03-01,3986.35,,
SW3227,2023-04-01,2463.57,,
SW3227,2023-05-01,8321.34,,
SW3227,2023-06-01,15388.92,,
SW3227,2023-07-01,18340.82,,
SW3227,2023-08-01,7899.59,,
SW3227,2023-09-01,4536.9,,
SW3277,2022-10-01,6.15,,
SW3277,2022-11-01,5.95,,
SW3277,2022-12-01,6.15,,
SW3277,2023-01-01,6.15,,
SW3277,2023-02-01,5.55,,
SW3277,2023-03-01,6.15,,
SW3277,2023-04-01,5.95,,
SW3277,2023-05-01,6.15,,
SW3277,2023-06-01,5.95,,
SW3277,2023-07-01,6.15,,
SW3277,2023-08-01,6.15,,
SW3277,2023-09-01,5.95,,
SW3336,2022-10-01,2413.9,,
SW3336,2022-11-01,1752,,
SW3336,2022-12-01,2131.2,,
SW3336,2023-01-01,2434.6,,
SW3336,2023-02-01,2179.7,,
SW3336,2023-03-01,5229,,
SW3336,2023-04-01,4779.7,,
SW3336,2023-05-01,5475,,
SW3336,2023-06-01,7039.6,,
SW3336,2023-07-01,6944.7,,
SW3336,2023-08-01,6032.9,,
SW3336,2023-09-01,4943.1,,
SW3371,2022-10-01,0,,
SW3371,2022-11-01,0,,
SW3371,2022-12-01,0,,
SW3371,2023-01-01,0,,
SW3371,2023-02-01,0,,
SW3371,2023-03-01,0.78,,
SW3371,2023-04-01,16.7,,
SW3371,2023-05-01,52.72,,
SW3371,2023-06-01,73.25,,
SW3371,2023-07-01,105.43,,
SW3371,2023-08-01,52.51,,
SW3371,2023-09-01,5.98,,
SW3091,2022-10-01,0,,
SW3091,2022-11-01,0,,
SW3091,2022-12-01,3.6,,
SW3091,2023-01-01,20.58,,
SW3091,2023-02-01,24.17,,
SW3091,2023-03-01,46.61,,
SW3091,2023-04-01,13.66,,
SW3091,2023-05-01,24.87,,
SW3091,2023-06-01,110.37,,
SW3091,2023-07-01,52.75,,
SW3091,2023-08-01,55.91,,
SW3091,2023-09-01,82.62,,
NA,2022-10-01,178,,
NA,2022-11-01,161,,
NA,2022-12-01,165,,
NA,2023-01-01,136,,
NA,2023-02-01,130,,
NA,2023-03-01,139,,
NA,2023-04-01,171,,
NA,2023-05-01,246,,
NA,2023-06-01,697,,
NA,2023-07-01,75,,
NA,2023-08-01,0,,
NA,2023-09-01,833,,
NA,2022-10-01,0,,
NA,2022-11-01,0,,
NA,2022-12-01,0,,
NA,2023-01-01,0,,
NA,2023-02-01,0,,
NA,2023-03-01,2269.38,,
NA,2023-04-01,720.62,,
NA,2023-05-01,0,,
NA,2023-06-01,6804.08,,
NA,2023-07-01,0,,
NA,2023-08-01,0,,
NA,2023-09-01,0,,
SW3076,2022-10-01,18.03,,
SW3076,2022-11-01,14.84,,
SW3076,2022-12-01,15.82,,
SW3076,2023-01-01,17.32,,
SW3076,2023-02-01,15.38,,
SW3076,2023-03-01,57.6,,
SW3076,2023-04-01,68.85,,
SW3076,2023-05-01,76.16,,
SW3076,2023-06-01,79.08,,
SW3076,2023-07-01,71,,
SW3076,2023-08-01,93.2,,
SW3076,2023-09-01,96.24,,
SW3083,2022-10-01,0,,
SW3083,2022-11-01,0,,
SW3083,2022-12-01,0,,
SW3083,2023-01-01,0,,
SW3083,2023-02-01,0,,
SW3083,2023-03-01,0,,
SW3083,2023-04-01,18.12,,
SW3083,2023-05-01,474.82,,
SW3083,2023-06-01,456.56,,
SW3083,2023-07-01,463.43,,
SW3083,2023-08-01,295.18,,
SW3083,2023-09-01,0,,
SW3094,2022-10-01,87.27,,
SW3094,2022-11-01,122.09,,
SW3094,2022-12-01,163.82,,
SW3094,2023-01-01,425.9,,
SW3094,2023-02-01,114.31,,
SW3094,2023-03-01,646.17,,
SW3094,2023-04-01,303.08,,
SW3094,2023-05-01,701.03,,
SW3094,2023-06-01,1632.53,,
SW3094,2023-07-01,1589.19,,
SW3094,2023-08-01,1100.64,,
SW3094,2023-09-01,664.08,,
SW3100,2022-10-01,11.9,,
SW3100,2022-11-01,48.5,,
SW3100,2022-12-01,64.63,,
SW3100,2023-01-01,126.42,,
SW3100,2023-02-01,58.3,,
SW3100,2023-03-01,84.06,,
SW3100,2023-04-01,47.95,,
SW3100,2023-05-01,152.39,,
SW3100,2023-06-01,158.94,,
SW3100,2023-07-01,90.7,,
SW3100,2023-08-01,98.16,,
SW3100,2023-09-01,37.83,,
SW3103,2022-10-01,0,,
SW3103,2022-11-01,0,,
SW3103,2022-12-01,0,,
SW3103,2023-01-01,0,,
SW3103,2023-02-01,0,,
SW3103,2023-03-01,0,,
SW3103,2023-04-01,0,,
SW3103,2023-05-01,0,,
SW3103,2023-06-01,0,,
SW3103,2023-07-01,0,,
SW3103,2023-08-01,0,,
SW3103,2023-09-01,0,,
SW3234,2022-10-01,0,,
SW3234,2022-11-01,0,,
SW3234,2022-12-01,0,,
SW3234,2023-01-01,0,,
SW3234,2023-02-01,0,,
SW3234,2023-03-01,0,,
SW3234,2023-04-01,0,,
SW3234,2023-05-01,0,,
SW3234,2023-06-01,0,,
SW3234,2023-07-01,4.32,,
SW3323,2022-10-01,2.01,,
SW3323,2022-11-01,3.07,,
SW3323,2022-12-01,4.98,,
SW3323,2023-01-01,6.82,,
SW3323,2023-02-01,7.74,,
SW3323,2023-03-01,10.32,,
SW3323,2023-04-01,11.73,,
SW3323,2023-05-01,13.93,,
SW3323,2023-06-01,15.23,,
SW3323,2023-07-01,17.55,,
SW3323,2023-08-01,16.38,,
SW3323,2023-09-01,12.02,,
SW3359,2022-10-01,153.9,,
SW3359,2022-11-01,180.33,,
SW3359,2022-12-01,282.14,,
SW3359,2023-01-01,806.81,,
SW3359,2023-02-01,552.48,,
SW3359,2023-03-01,832.55,,
SW3359,2023-04-01,843.93,,
SW3359,2023-05-01,1156.62,,
SW3359,2023-06-01,2251.96,,
SW3359,2023-07-01,3078.86,,
SW3359,2023-08-01,3322.28,,
SW3359,2023-09-01,3348.54,,
SW3372,2022-10-01,43.07,,
SW3372,2022-11-01,51.84,,
SW3372,2022-12-01,59,,
SW3372,2023-01-01,84.94,,
SW3372,2023-02-01,53.9,,
SW3372,2023-03-01,104.36,,
SW3372,2023-04-01,57.9,,
SW3372,2023-05-01,77.24,,
SW3372,2023-06-01,139.58,,
SW3372,2023-07-01,124.43,,
SW3372,2023-08-01,27.24,,
SW3372,2023-09-01,23.65,,
SW3073,2022-10-01,111.68,,
SW3073,2022-11-01,131.77,,
SW3073,2022-12-01,139.48,,
SW3073,2023-01-01,183.13,,
SW3073,2023-02-01,127.91,,
SW3073,2023-03-01,146.62,,
SW3073,2023-04-01,159.22,,
SW3073,2023-05-01,514.85,,
SW3073,2023-06-01,1301.34,,
SW3073,2023-07-01,1912.05,,
SW3073,2023-08-01,701.36,,
SW3073,2023-09-01,609.12,,
SW3078,2022-10-01,31.12,,
SW3078,2022-11-01,27.01,,
SW3078,2022-12-01,26.12,,
SW3078,2023-01-01,21.46,,
SW3078,2023-02-01,23.02,,
SW3078,2023-03-01,22.2,,
SW3078,2023-04-01,123.89,,
SW3078,2023-05-01,190.68,,
SW3078,2023-06-01,247.97,,
SW3078,2023-07-01,238.58,,
SW3078,2023-08-01,207.79,,
SW3078,2023-09-01,199.18,,
SW3085,2022-10-01,213.79,,
SW3085,2022-11-01,197.68,,
SW3085,2022-12-01,177.11,,
SW3085,2023-01-01,197.28,,
SW3085,2023-02-01,195.75,,
SW3085,2023-03-01,227.57,,
SW3085,2023-04-01,237.27,,
SW3085,2023-05-01,260.95,,
SW3085,2023-06-01,247.14,,
SW3085,2023-07-01,278.1,,
